ticker,period_end,duration,metric,value,currency,line_item,source_column,source_line,form,filing_date,source_url
NKE,2025-05-31,annual,weighted_average_diluted_shares,1487600000.0,shares,Diluted,2025,1611,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,accounts_payable,3479000000.0,USD,Accounts payable,2025,1658,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,accounts_receivable,4717000000.0,USD,"Accounts receivable, net",2025,1645,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,cash_and_equivalents,7464000000.0,USD,Cash and equivalents,2025,1643,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,class_a_shares_outstanding,290000000.0,shares,Class A shares outstanding,2025,1670,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,class_b_shares_outstanding,1186000000.0,shares,Class B shares outstanding,2025,1671,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,current_assets,23362000000.0,USD,Total current assets,2025,1648,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,current_lease_liabilities,502000000.0,USD,Current portion of operating lease liabilities,2025,1659,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,current_liabilities,10566000000.0,USD,Total current liabilities,2025,1662,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,inventory,7489000000.0,USD,Inventories,2025,1646,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,noncurrent_debt,7961000000.0,USD,Long-term debt,2025,1663,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,noncurrent_lease_liabilities,2550000000.0,USD,Operating lease liabilities,2025,1664,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,other_current_assets,2005000000.0,USD,Prepaid expenses and other current assets,2025,1647,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,other_current_liabilities,5916000000.0,USD,Accrued liabilities,2025,1660,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2025-05-31,instant,short_term_investments,1687000000.0,USD,Short-term investments,2025,1644,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,capital_expenditures,684000000.0,USD,"Additions to property, plant and equipment","YEAR ENDED MAY 31, — 2026",1706,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,cash_from_operations,2868000000.0,USD,Cash provided (used) by operations,"YEAR ENDED MAY 31, — 2026",1701,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,cost_of_revenue,26487000000.0,USD,Cost of sales,"YEAR ENDED MAY 31, — 2026",1596,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,depreciation_amortization,747000000.0,USD,Depreciation and amortization,"YEAR ENDED MAY 31, — 2026",1691,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,dividends_paid,2407000000.0,USD,Dividends — common and preferred,"YEAR ENDED MAY 31, — 2026",1713,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,gross_profit,19911000000.0,USD,Gross profit,"YEAR ENDED MAY 31, — 2026",1597,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,income_tax_expense,792000000.0,USD,Income tax expense,"YEAR ENDED MAY 31, — 2026",1604,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,interest_paid,323000000.0,USD,"Interest, net of capitalized interest","YEAR ENDED MAY 31, — 2026",1722,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,net_income,3108000000.0,USD,NET INCOME,"YEAR ENDED MAY 31, — 2026",1605,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,pretax_income,3900000000.0,USD,Income before income taxes,"YEAR ENDED MAY 31, — 2026",1603,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,revenue,46398000000.0,USD,Revenues,"YEAR ENDED MAY 31, — 2026",1595,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,selling_general_admin,16114000000.0,USD,Total selling and administrative expense,"YEAR ENDED MAY 31, — 2026",1600,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,stock_based_compensation,715000000.0,USD,Stock-based compensation,"YEAR ENDED MAY 31, — 2026",1693,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,weighted_average_basic_shares,1479800000.0,shares,Basic,"YEAR ENDED MAY 31, — 2026",1610,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,annual,weighted_average_diluted_shares,1481000000.0,shares,Diluted,"YEAR ENDED MAY 31, — 2026",1611,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,accounts_payable,3600000000.0,USD,Accounts payable,"MAY 31, — 2026",1658,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,accounts_receivable,5931000000.0,USD,"Accounts receivable, net","MAY 31, — 2026",1645,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,cash_and_equivalents,7563000000.0,USD,Cash and equivalents,"MAY 31, — 2026",1643,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,class_a_shares_outstanding,281000000.0,shares,Class A shares outstanding,"MAY 31, — 2026",1670,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,class_b_shares_outstanding,1202000000.0,shares,Class B shares outstanding,"MAY 31, — 2026",1671,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,current_assets,24603000000.0,USD,Total current assets,"MAY 31, — 2026",1648,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,current_debt,2000000000.0,USD,Current portion of long-term debt,"MAY 31, — 2026",1657,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,current_lease_liabilities,478000000.0,USD,Current portion of operating lease liabilities,"MAY 31, — 2026",1659,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,current_liabilities,12547000000.0,USD,Total current liabilities,"MAY 31, — 2026",1662,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,inventory,7501000000.0,USD,Inventories,"MAY 31, — 2026",1646,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,noncurrent_debt,5942000000.0,USD,Long-term debt,"MAY 31, — 2026",1663,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,noncurrent_lease_liabilities,2613000000.0,USD,Operating lease liabilities,"MAY 31, — 2026",1664,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,other_current_assets,2144000000.0,USD,Prepaid expenses and other current assets,"MAY 31, — 2026",1647,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,other_current_liabilities,6092000000.0,USD,Accrued liabilities,"MAY 31, — 2026",1660,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
NKE,2026-05-31,instant,short_term_investments,1464000000.0,USD,Short-term investments,"MAY 31, — 2026",1644,10-K,2026-07-15,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm
